Recid,Candidate Counter,Election Counter,Candidate Name,Candidate Party,Candidate Vote,Candidate Position,Candidate Female,Candidate Incumbent,Party Preference,Gender Preference,Incumbency Preference,Ward Counter,Election Year,Vacancies,Electorate,Turnout,Ballots,Total Party Preferences,Total Gender Preferences,Total Incumbency Preferences,BottomTier Counter,Ward Name,1971 Zone ID,1981 Zone ID,1991 Zone ID,2001 Zone ID,1968 Constituency ID,1983 Constituency ID,1997 Constituency ID,Ward Class,BottomTier Name,BottomTier Class,BottomTierType,TopTier Administrator,TopTier Name,County Name,Region Name,Country Name
302078,302299,88808,Toner C.,LAB,1259,2,1,0,1,1,1,22085,1981,1,9674,36.5,3531,3510,3510,3510,738,West Lancashire No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302085,302306,88811,Currall C.,CON,2069,1,0,1,1,1,1,22086,1981,1,14482,32.5,4707,4702,4702,4702,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302087,302308,88811,Kay E.,LAB,1533,2,0,0,1,1,1,22086,1981,1,14482,32.5,4707,4702,4702,4702,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302086,302307,88811,Jones C.,RES,1100,3,0,0,1,1,1,22086,1981,1,14482,32.5,4707,4702,4702,4702,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302092,302313,88814,Bernard N.,CON,1109,1,0,0,1,1,1,22087,1981,1,10205,34.8,3551,3542,3542,3542,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302094,302315,88814,Parkin J.,Lib,932,2,0,0,1,1,1,22087,1981,1,10205,34.8,3551,3542,3542,3542,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302095,302316,88814,Peacock S.,LAB,873,3,1,0,1,1,1,22087,1981,1,10205,34.8,3551,3542,3542,3542,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302093,302314,88814,Matthews P.,RES,628,4,0,0,1,1,1,22087,1981,1,10205,34.8,3551,3542,3542,3542,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301858,302079,88730,Craig D.,LAB,3759,1,0,0,1,1,1,22059,1981,1,12120,40.9,4957,4950,4950,4950,737,Haydock,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301857,302078,88730,Anderton P.,CON,1191,2,0,1,1,1,1,22059,1981,1,12120,40.9,4957,4950,4950,4950,737,Haydock,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301864,302085,88733,Duncan J.,LAB,3521,1,0,0,1,1,1,22060,1981,1,14949,50.1,7489,7517,7517,7517,737,Newton Le Willows,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301866,302087,88733,Sherlock E.,Lib,3161,2,1,0,1,1,1,22060,1981,1,14949,50.1,7489,7517,7517,7517,737,Newton Le Willows,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301865,302086,88733,Finlayson M.,CON,835,3,1,0,1,1,1,22060,1981,1,14949,50.1,7489,7517,7517,7517,737,Newton Le Willows,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301871,302092,88736,Berry A.,CON,2856,1,1,1,1,1,1,22061,1981,1,15964,42.7,6817,6799,6799,6799,737,Rainford,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301873,302094,88736,Ledwith R.,LAB,2843,2,0,0,1,1,1,22061,1981,1,15964,42.7,6817,6799,6799,6799,737,Rainford,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301872,302093,88736,Grieg I.,Lib,1100,3,0,0,1,1,1,22061,1981,1,15964,42.7,6817,6799,6799,6799,737,Rainford,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301881,302102,88739,Glover H.,LAB,2083,1,0,0,1,1,1,22062,1981,1,9334,33.8,3155,3149,3149,3149,737,St. Helens No.1,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301882,302103,88739,Jameson I.,CON,767,2,1,1,1,1,1,22062,1981,1,9334,33.8,3155,3149,3149,3149,737,St. Helens No.1,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301880,302101,88739,Fitzmaurice P.,Lib,299,3,0,0,1,1,1,22062,1981,1,9334,33.8,3155,3149,3149,3149,737,St. Helens No.1,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301891,302112,88742,Thompson J.,LAB,2651,1,0,0,1,1,1,22063,1981,1,12857,28.7,3690,3668,3668,3668,737,St. Helens No.2 (East Sutton),,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301889,302110,88742,Iley W.,Lib,532,2,0,0,1,1,1,22063,1981,1,12857,28.7,3690,3668,3668,3668,737,St. Helens No.2 (East Sutton),,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301890,302111,88742,Taylor A.,CON,301,3,0,0,1,1,1,22063,1981,1,12857,28.7,3690,3668,3668,3668,737,St. Helens No.2 (East Sutton),,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301888,302109,88742,Finney I.,IND,184,4,0,0,1,1,1,22063,1981,1,12857,28.7,3690,3668,3668,3668,737,St. Helens No.2 (East Sutton),,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301899,302120,88745,Talbot T.,LAB,3631,1,0,0,1,1,1,22064,1981,1,16479,30.3,4993,4965,4965,4965,737,St. Helens No.3,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301897,302118,88745,Gilligan T.,Lib,989,2,0,0,1,1,1,22064,1981,1,16479,30.3,4993,4965,4965,4965,737,St. Helens No.3,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301898,302119,88745,Jones R.,CON,345,3,0,0,1,1,1,22064,1981,1,16479,30.3,4993,4965,4965,4965,737,St. Helens No.3,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301905,302126,88748,Gadsden T.,LAB,2547,1,0,0,1,1,1,22065,1981,1,12993,35.6,4626,4616,4616,4616,737,St. Helens No.4,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301906,302127,88748,Jameson E.,CON,1602,2,0,1,1,1,1,22065,1981,1,12993,35.6,4626,4616,4616,4616,737,St. Helens No.4,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301907,302128,88748,Pennington P.,Lib,467,3,0,0,1,1,1,22065,1981,1,12993,35.6,4626,4616,4616,4616,737,St. Helens No.4,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301913,302134,88751,Duncan J.,LAB,1589,1,0,0,1,1,1,22066,1981,1,6694,34.5,2309,2306,2306,2306,737,St. Helens No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301912,302133,88751,Carter W.,CON,717,2,0,0,1,1,1,22066,1981,1,6694,34.5,2309,2306,2306,2306,737,St. Helens No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301920,302141,88754,Leyland G.,LAB,2672,1,0,0,1,1,1,22067,1981,1,16507,21.6,3566,3568,3568,3568,737,St. Helens No.6 (Parr) ( E.p. 18.6.,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301921,302142,88754,Powell M.,CON,500,2,0,0,1,1,1,22067,1981,1,16507,21.6,3566,3568,3568,3568,737,St. Helens No.6 (Parr) ( E.p. 18.6.,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301919,302140,88754,Dennington P.,Lib,396,3,0,0,1,1,1,22067,1981,1,16507,21.6,3566,3568,3568,3568,737,St. Helens No.6 (Parr) ( E.p. 18.6.,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301927,302148,88757,Brownlow G.,CON,2530,1,0,1,1,1,1,22068,1981,1,10260,35.1,3601,3582,3582,3582,737,Whiston No.2,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301926,302147,88757,Bamforth K.,LAB,1052,2,0,0,1,1,1,22068,1981,1,10260,35.1,3601,3582,3582,3582,737,Whiston No.2,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301933,302154,88760,McCormick B.,LAB,1843,1,0,0,1,1,1,22069,1981,1,11255,40,4502,4488,4488,4488,737,Whiston No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301932,302153,88760,Holley N.,CON,1528,2,1,1,1,1,1,22069,1981,1,11255,40,4502,4488,4488,4488,737,Whiston No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301934,302155,88760,Thomas P.,Lib,1117,3,0,0,1,1,1,22069,1981,1,11255,40,4502,4488,4488,4488,737,Whiston No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302103,302324,88817,Richmond I.,CON,2466,1,1,0,1,1,1,22088,1981,1,9942,46.9,4663,4649,4649,4649,739,Bebington No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302102,302323,88817,Holt P.,LAB,1380,2,0,0,1,1,1,22088,1981,1,9942,46.9,4663,4649,4649,4649,739,Bebington No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302101,302322,88817,Golby P.,Lib,803,3,1,0,1,1,1,22088,1981,1,9942,46.9,4663,4649,4649,4649,739,Bebington No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302111,302332,88820,Rose A.,LAB,2512,1,0,0,1,1,1,22089,1981,1,9572,45.4,4346,4345,4345,4345,739,Bebington No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302110,302331,88820,Davies E.,CON,1210,2,0,1,1,1,1,22089,1981,1,9572,45.4,4346,4345,4345,4345,739,Bebington No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302109,302330,88820,Cottrell D.,Lib,623,3,0,0,1,1,1,22089,1981,1,9572,45.4,4346,4345,4345,4345,739,Bebington No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302119,302340,88823,Gilchrist P.,Lib,3714,1,0,1,1,1,1,22090,1981,1,13865,52.8,7321,7307,7307,7307,739,Bebington No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302120,302341,88823,Williams E.,LAB,2170,2,0,0,1,1,1,22090,1981,1,13865,52.8,7321,7307,7307,7307,739,Bebington No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302118,302339,88823,Evans M.,CON,1423,3,1,0,1,1,1,22090,1981,1,13865,52.8,7321,7307,7307,7307,739,Bebington No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302128,302349,88826,Williams F.,CON,3479,1,0,1,1,1,1,22091,1981,1,14511,44.7,6486,6474,6474,6474,739,Bebington No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302127,302348,88826,Durrant J.,LAB,1666,2,0,0,1,1,1,22091,1981,1,14511,44.7,6486,6474,6474,6474,739,Bebington No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302126,302347,88826,Cody M.,Lib,1329,3,1,0,1,1,1,22091,1981,1,14511,44.7,6486,6474,6474,6474,739,Bebington No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302138,302359,88829,Stuart-Cole J.,LAB,1831,1,0,1,1,1,1,22092,1981,1,7016,36.1,2533,2530,2530,2530,739,Birkenhead No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302137,302358,88829,Rise E.,Lib,404,2,0,0,1,1,1,22092,1981,1,7016,36.1,2533,2530,2530,2530,739,Birkenhead No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302136,302357,88829,Dawson F.,CON,295,3,0,0,1,1,1,22092,1981,1,7016,36.1,2533,2530,2530,2530,739,Birkenhead No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302145,302366,88832,Liddell P.,LAB,1944,1,0,0,1,1,1,22093,1981,1,7527,37.7,2838,2833,2833,2833,739,Birkenhead No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302146,302367,88832,Welsh H.,CON,590,2,0,1,1,1,1,22093,1981,1,7527,37.7,2838,2833,2833,2833,739,Birkenhead No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302144,302365,88832,Brighouse A.,Lib,299,3,0,0,1,1,1,22093,1981,1,7527,37.7,2838,2833,2833,2833,739,Birkenhead No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302154,302375,88835,Boxer D.,Lib,1535,1,0,0,1,1,1,22094,1981,1,8220,43,3535,3524,3524,3524,739,Birkenhead No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302156,302377,88835,Holbrook N.,LAB,1288,2,0,0,1,1,1,22094,1981,1,8220,43,3535,3524,3524,3524,739,Birkenhead No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302155,302376,88835,Esseen D.,CON,701,3,0,0,1,1,1,22094,1981,1,8220,43,3535,3524,3524,3524,739,Birkenhead No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302165,302386,88838,Ruck V.,LAB,2347,1,1,0,1,1,1,22095,1981,1,11742,40,4697,4698,4698,4698,739,Birkenhead No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302163,302384,88838,Baker W.,CON,1269,2,0,1,1,1,1,22095,1981,1,11742,40,4697,4698,4698,4698,739,Birkenhead No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302164,302385,88838,Lloyd P.,Lib,1082,3,0,0,1,1,1,22095,1981,1,11742,40,4697,4698,4698,4698,739,Birkenhead No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302172,302393,88841,McCabe J.,LAB,2034,1,0,0,1,1,1,22096,1981,1,8450,38.3,3236,3229,3229,3229,739,Birkenhead No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302174,302395,88841,Wood R.,Lib,932,2,0,0,1,1,1,22096,1981,1,8450,38.3,3236,3229,3229,3229,739,Birkenhead No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302173,302394,88841,Owen R.,CON,263,3,0,0,1,1,1,22096,1981,1,8450,38.3,3236,3229,3229,3229,739,Birkenhead No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302183,302404,88844,Brame A.,Lib,2542,1,0,0,1,1,1,22097,1981,1,12820,42.7,5474,5464,5464,5464,739,Birkenhead No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302185,302406,88844,Morton F.,CON,1553,2,0,1,1,1,1,22097,1981,1,12820,42.7,5474,5464,5464,5464,739,Birkenhead No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302184,302405,88844,Chape A.,LAB,1258,3,0,0,1,1,1,22097,1981,1,12820,42.7,5474,5464,5464,5464,739,Birkenhead No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302182,302403,88844,Bell J.,Ecol,111,4,0,0,1,1,1,22097,1981,1,12820,42.7,5474,5464,5464,5464,739,Birkenhead No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302191,302412,88847,Gamet W.,LAB,3556,1,0,0,1,1,1,22098,1981,1,15087,42.5,6412,6383,6383,6383,739,Birkenhead No.7 (Prenton),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302192,302413,88847,Wise A.,CON,2827,2,0,1,1,1,1,22098,1981,1,15087,42.5,6412,6383,6383,6383,739,Birkenhead No.7 (Prenton),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302202,302423,88850,Kean D.,LAB,4565,1,0,0,1,1,1,22099,1981,1,21431,37.8,8101,8098,8098,8098,739,Birkenhead No.8 (Upton),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302200,302421,88850,Allison I.,CON,1975,2,0,0,1,1,1,22099,1981,1,21431,37.8,8101,8098,8098,8098,739,Birkenhead No.8 (Upton),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302201,302422,88850,Copestake E.,Lib,1558,3,0,0,1,1,1,22099,1981,1,21431,37.8,8101,8098,8098,8098,739,Birkenhead No.8 (Upton),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302208,302429,88853,Stretch R.,CON,3205,1,0,0,1,1,1,22100,1981,1,14173,36.2,5131,5125,5125,5125,739,Hoylake No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302207,302428,88853,Blackwood N.,Lib,1127,2,1,0,1,1,1,22100,1981,1,14173,36.2,5131,5125,5125,5125,739,Hoylake No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302209,302430,88853,Travis I.,LAB,793,3,1,0,1,1,1,22100,1981,1,14173,36.2,5131,5125,5125,5125,739,Hoylake No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302215,302436,88856,Last J.,CON,2754,1,0,1,1,1,1,22101,1981,1,12127,38.9,4717,4702,4702,4702,739,Hoylake No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302214,302435,88856,Barker P.,Lib,1392,2,0,0,1,1,1,22101,1981,1,12127,38.9,4717,4702,4702,4702,739,Hoylake No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302216,302437,88856,Robb J.,LAB,556,3,1,0,1,1,1,22101,1981,1,12127,38.9,4717,4702,4702,4702,739,Hoylake No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302225,302446,88859,George J.,LAB,2611,1,0,0,1,1,1,22102,1981,1,11915,34.3,4087,4088,4088,4088,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302224,302445,88859,Downie A.,CON,821,2,0,0,1,1,1,22102,1981,1,11915,34.3,4087,4088,4088,4088,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302226,302447,88859,Thomas B.,Lib,656,3,0,0,1,1,1,22102,1981,1,11915,34.3,4087,4088,4088,4088,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302235,302456,88862,Mason D.,LAB,2154,1,0,0,1,1,1,22103,1981,1,12692,38.1,4836,4826,4826,4826,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302236,302457,88862,Young K.,CON,1713,2,0,0,1,1,1,22103,1981,1,12692,38.1,4836,4826,4826,4826,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302233,302454,88862,Canning M.,Lib,827,3,1,0,1,1,1,22103,1981,1,12692,38.1,4836,4826,4826,4826,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302234,302455,88862,Eccleston R.,Brit Dem,132,4,0,0,1,1,1,22103,1981,1,12692,38.1,4836,4826,4826,4826,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302244,302465,88865,Patterson R.,LAB,1564,1,0,0,1,1,1,22104,1981,1,8180,38,3108,3105,3105,3105,739,Wallasey No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302245,302466,88865,Williams D.,CON,1035,2,0,0,1,1,1,22104,1981,1,8180,38,3108,3105,3105,3105,739,Wallasey No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302243,302464,88865,Jenkins J.,Lib,506,3,0,0,1,1,1,22104,1981,1,8180,38,3108,3105,3105,3105,739,Wallasey No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302253,302474,88868,Emberton M.,CON,3687,1,0,1,1,1,1,22105,1981,1,14217,42.8,6085,6071,6071,6071,739,Wallasey No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302254,302475,88868,Horton I.,Lib,1299,2,0,0,1,1,1,22105,1981,1,14217,42.8,6085,6071,6071,6071,739,Wallasey No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302255,302476,88868,McGee V.,LAB,1085,3,0,0,1,1,1,22105,1981,1,14217,42.8,6085,6071,6071,6071,739,Wallasey No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302266,302487,88871,Porter K.,CON,1883,1,0,1,1,1,1,22106,1981,1,11316,33.8,3825,3822,3822,3822,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302264,302485,88871,Fairbrother J.,LAB,1118,2,0,0,1,1,1,22106,1981,1,11316,33.8,3825,3822,3822,3822,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302263,302484,88871,Canning J.,Lib,689,3,0,0,1,1,1,22106,1981,1,11316,33.8,3825,3822,3822,3822,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302265,302486,88871,Lloyd-Parry R.,Brit Dem,132,4,0,0,1,1,1,22106,1981,1,11316,33.8,3825,3822,3822,3822,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302275,302496,88874,Gershman J.,LAB,2200,1,0,1,1,1,1,22107,1981,1,10638,29.1,3096,3090,3090,3090,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302273,302494,88874,Adams A.,CON,590,2,0,0,1,1,1,22107,1981,1,10638,29.1,3096,3090,3090,3090,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302274,302495,88874,Bentley D.,Lib,300,3,0,0,1,1,1,22107,1981,1,10638,29.1,3096,3090,3090,3090,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302283,302504,88877,Smyth J.,CON,3696,1,0,1,1,1,1,22108,1981,1,11594,38.3,4441,4420,4420,4420,739,Wirral No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
